"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT22"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-05","8.50"," 1450"," 1449","0.03","0.0","0",,"57","45","  220","  220","17.0","21.0","    1",,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-06","8.50"," 1033"," 1032","0.13","0.0","0",,"54","46","  210","  220","15.0","17.9","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-07","9.17"," 1133"," 1120","0.04","0.0","0",,"56","45","  200","  190","21.0","25.9","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-08","4.92"," 1624"," 1931","0.02","0.0","0",,"58","44","  300","   80","14.1","29.1","    1",,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-09","3.36"," 2137"," 2136","0.00","0.0","0",,"57","47","  220","  220","10.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-10","5.59"," 1608"," 1704","0.00","0.0","0",,"59","47","  170","  190","8.9","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-11","7.83"," 1510"," 1509","0.42","0.0","0",,"51","42","  230","  240","17.9","25.9","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-12","5.59"," 1649"," 1658","0.00","0.0","0",,"60","38","  280","  260","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-13","10.51"," 1431"," 1432","0.00","0.0","0",,"64","41","  350","  350","23.9","28.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-14","8.50"," 1540"," 1539","0.97","0.0","0",,"66","48","  350","  350","23.0","28.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-15","9.62"," 0523"," 0523","0.81","0.0","0",,"51","47","  210","  220","16.1","21.9","    1","    1",,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-16","12.08"," 1042"," 1309","0.00","0.0","0",,"56","43","  210","  220","23.0","31.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-17","7.38"," 1745"," 1810","0.00","0.0","0",,"64","39","  350","  360","21.0","25.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-18","9.62"," 1545"," 0651","0.00","0.0","0",,"66","46","  350","  350","19.9","29.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-19","5.37"," 1510"," 1441","0.00","0.0","0",,"68","43","   10","  360","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-20","4.25"," 2255"," 1218","0.00","0.0","0",,"70","45","  220","  280","10.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-21","3.58"," 2359",,"0.04","0.0","0",,"54","48","  220",,"8.9",,"    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-22","6.71"," 1233"," 1216","0.00","0.0","0",,"60","48","  200","  200","14.1","17.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-23","2.68"," 2036",,"0.00","0.0","0",,"63","44","  270",,"8.1",,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-24","6.71"," 1240"," 0844","0.00","0.0","0",,"65","47","  190","  190","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-25","7.16"," 2342"," 0437","0.41","0.0","0",,"56","47","  200","   20","17.9","30.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-26","10.51"," 1444"," 1449","0.01","0.0","0",,"61","45","  220","  220","25.9","32.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-27","10.51"," 1200"," 0244","0.02","0.0","0",,"58","46","  210","  220","23.0","30.0","    1",,,,,"    1",,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-28","7.16"," 1751"," 1750","0.01","0.0","0",,"62","45","  340","  340","17.0","21.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-29","6.71"," 1832"," 1854","0.00","0.0","0",,"59","50","  210","  210","15.0","17.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-30","6.71"," 0308"," 0305","0.00","0.0","0",,"61","49","  200","  180","14.1","17.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-05-31","5.82"," 1723"," 0435","0.11","0.0","0",,"61","48","  200","   30","12.1","17.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-01","5.82"," 2307"," 0112","0.17","0.0","0",,"59","50","  170","  220","10.1","15.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-02","10.74"," 1415"," 1415","0.08","0.0","0",,"61","49","  210","  200","23.9","30.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-03","8.72"," 1747"," 1746","0.00","0.0","0",,"68","48","  350","  350","21.9","25.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-04","9.62"," 1629"," 1250","0.00","0.0","0",,"78","50","  340","  350","16.1","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-05","3.80"," 0026"," 0909","0.00","0.0","0",,"71","54","   20","   10","12.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-06","8.28"," 2214"," 2208","0.00","0.0","0",,"72","52","  200","  230","16.1","23.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-07","12.97"," 1246"," 0915","0.21","0.0","0",,"64","50","  220","  220","23.9","31.1","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-08","7.38"," 0345"," 0334","0.00","0.0","0",,"62","49","  200","  200","14.1","21.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-09","4.70"," 2045"," 0924","0.00","0.0","0",,"69","50","  320","  190","8.9","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-10","5.59"," 1439"," 1438","0.00","0.0","0",,"65","53","  220","  220","14.1","17.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-11","3.58"," 1615"," 1134","0.00","0.0","0",,"66","52","  290","  290","8.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-12","5.59"," 1643"," 1642","0.01","0.0","0",,"70","48","  240","  220","17.9","23.9",,,,,,,,,"    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-13","12.08"," 1233"," 1232","0.11","0.0","0",,"68","52","  220","  220","25.1","32.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-14","8.50"," 1035"," 1034","0.00","0.0","0",,"63","51","  200","  200","16.1","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-15","4.70"," 0434"," 1046","0.06","0.0","0",,"65","48","  150","  270","10.1","13.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-16","5.59"," 1649"," 1429","0.00","0.0","0",,"70","46","  270","  280","10.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-17","3.36"," 1910"," 1905","0.00","0.0","0",,"71","46","  260","  240","10.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-18","5.82"," 0756"," 0840","0.41","0.0","0",,"58","53","  200","  210","14.1","17.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-19","6.93"," 1356",,"0.03","0.0","0",,"63","51","  200",,"11.0",,"    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-20","3.13"," 1256"," 1254","0.00","0.0","0",,"70","54","  270","  280","10.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-21","3.58"," 1254"," 0919","0.00","0.0","0",,"78","54","  280","  270","8.9","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-22","6.93"," 2357"," 0433","0.00","0.0","0",,"67","52","  200","  220","15.0","31.1","    1",,,,,"    1",,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-23","8.05"," 1330"," 2059","0.07","0.0","0",,"66","50","  220","  250","15.0","19.9","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-24","5.37"," 1455"," 1454","0.26","0.0","0",,"67","51","  290","  290","19.9","28.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-25","6.04"," 2246"," 2244","0.01","0.0","0",,"68","51","   20","   20","14.1","17.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-26","5.14"," 1320"," 1342","0.00","0.0","0",,"72","48","  320","  320","12.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-27","2.24"," 1516"," 1515","0.00","0.0","0",,"69","58","  340","  340","12.1","14.1",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-28","6.93"," 1533"," 1531","0.00","0.0","0",,"74","58","  210","  210","14.1","17.9",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-29","14.76"," 1605"," 1748","0.00","0.0","0",,"67","54","  220","  240","23.0","29.1",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-06-30","10.07"," 1536"," 1535","0.00","0.0","0",,"67","53","  210","  210","21.0","25.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-01","5.82"," 1431"," 1428","0.00","0.0","0",,"72","49","  300","  300","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-02","6.26"," 1729"," 1726","0.00","0.0","0",,"82","52","  240","  230","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-03","9.84"," 0949"," 0953","0.00","0.0","0",,"72","56","  230","  220","16.1","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-04","8.28"," 2309"," 0000","0.00","0.0","0",,"78","51","   30","   20","15.0","17.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-05","9.40"," 1543"," 1422","0.00","0.0","0",,"81","51","  350","  340","15.0","19.9",,,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-06","7.83"," 0126"," 0119","0.00","0.0","0",,"84","57","   40","   40","15.0","17.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-07","9.62"," 1840"," 1531","0.03","0.0","0",,"67","54","  220","  200","17.0","21.9","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-08","8.95"," 1947"," 1947","0.00","0.0","0",,"71","51","   20","   20","17.0","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-09","8.05"," 0038"," 1531","0.00","0.0","0",,"74","52","   30","  330","15.0","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-10","5.14"," 0345"," 1531","0.00","0.0","0",,"76","55","   40","  330","10.1","17.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-11","5.37"," 0258"," 1617","0.00","0.0","0",,"75","55","   30","  260","10.1","13.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-12","4.92"," 1916"," 1918","0.08","0.0","0",,"70","57","  250","  260","15.0","19.9","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-13","8.28"," 1559"," 1720","0.00","0.0","0",,"73","55","  200","  220","16.1","19.9",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-14","6.93"," 1337"," 1531","0.02","0.0","0",,"62","56","  210","  210","15.0","17.0","    1",,,,,"    1",,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-15","4.47"," 1647",,"0.02","0.0","0",,"76","56","  270",,"13.0",,"    1",,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-16","5.59"," 1558"," 2357","0.35","0.0","0",,"74","57","  250","  330","19.9","29.1","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-17","4.25"," 0339",,"0.07","0.0","0",,"63","55","  300",,"11.0",,"    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-18","5.14"," 1359",,"0.00","0.0","0",,"74","50","  290",,"12.1",,"    1","    1",,,,"    1",,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-19","9.17"," 1717"," 1638","0.00","0.0","0",,"70","55","  210","  220","23.0","31.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-20","8.28"," 2341"," 2354","0.00","0.0","0",,"74","54","  200","  190","17.0","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-21","12.53"," 1354"," 0332","0.00","0.0","0",,"70","57","  210","  210","21.0","25.1",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-22","6.49"," 2117"," 2115","0.00","0.0","0",,"72","51","   20","   20","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-23","9.62"," 2245"," 1230","0.00","0.0","0",,"79","54","   10","   20","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-24","7.38"," 0109"," 0108","0.00","0.0","0",,"83","58","   10","   10","14.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-25","6.04"," 2252"," 2300","0.13","0.0","0",,"63","57","  220","  220","13.0","15.0","    1",,,,,,,"    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-26","7.61"," 2057"," 1411","0.00","0.0","0",,"70","57","   30","  300","17.0","25.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-27","6.93"," 0911",,"0.00","0.0","0",,"72","57","   40",,"14.1",,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-28","8.50"," 1926",,"0.00","0.0","0",,"78","54","   30",,"14.1",,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-29","9.62"," 2308"," 2305","0.00","0.0","0",,"76","60","   30","   30","16.1","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-30","7.38"," 0107"," 0731","0.00","0.0","0",,"79","56","   20","  220","15.0","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-07-31","9.40"," 2352"," 0317","0.00","0.0","0",,"71","58","   40","  310","16.1","29.1",,,,,,,,,"    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-01","7.61"," 0519"," 0518","0.00","0.0","0",,"77","54","  210","  220","21.9","32.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-02","4.25"," 0454"," 0441","0.00","0.0","0",,"77","55","  210","  210","25.9","25.9",,,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-03","5.14"," 2320"," 1211","0.00","0.0","0",,"79","58","   30","  320","13.0","21.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-04","6.71"," 1727"," 0736","0.00","0.0","0",,"81","57","  360","  350","13.0","19.9",,,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-05","4.92"," 0912"," 0919","0.00","0.0","0",,"66","57","  190","  200","12.1","16.1","    1",,,,,,,"    1","    1",,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-06","3.13"," 1555",,"0.00","0.0","0",,"73","58","  280",,"8.1",,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-07","3.80"," 1439"," 1536","0.00","0.0","0",,"74","56","  270","  250","10.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-08","6.71"," 2321"," 1621","0.00","0.0","0",,"70","54","  210","  210","10.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-09","5.82"," 1004"," 0950","0.00","0.0","0",,"70","55","  190","  190","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-10","4.92"," 1718",,"0.00","0.0","0",,"71","55","  170",,"8.1",,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-11","3.58"," 1650"," 1216","0.00","0.0","0",,"74","54","  280","  280","8.9","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-12","4.03"," 1440"," 1600","0.00","0.0","0",,"76","52","  300","  290","8.1","12.1","    1",,,,,"    1",,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-13","5.82"," 1440"," 1517","0.00","0.0","0",,"70","53","  240","  240","13.0","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-14","6.04"," 1558"," 0623","0.00","0.0","0",,"71","55","  260","  250","12.1","17.0",,,,,,,,,,"    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-15","5.37"," 2001"," 2001","0.00","0.0","0",,"74","57","   30","   20","13.0","15.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-16","8.50"," 2359"," 1550","0.00","0.0","0",,"78","55","   30","  310","15.0","17.0",,,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-17","6.26"," 1923"," 1923","0.00","0.0","0",,"77","53","   20","   20","17.9","21.9",,,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-18","6.49"," 2356"," 2343","0.00","0.0","0",,"73","54","   30","   20","13.0","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-19","9.17"," 1448"," 1702","0.00","0.0","0",,"78","53","  340","  340","19.9","23.0","    1",,,,,"    1",,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-20","6.04"," 0929"," 0929","0.00","0.0","0",,"85","59","   10","   20","15.0","21.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-21","4.92"," 2141"," 2136","0.00","0.0","0",,"87","59","  220","  210","12.1","16.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-22","9.62"," 1202"," 1202","0.12","0.0","0",,"71","60","  210","  220","17.9","23.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-23","5.14"," 0020"," 1312","0.00","0.0","0",,"77","60","  210","  270","15.0","17.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-24","5.82"," 1747"," 1742","0.00","0.0","0",,"84","57","  350","  350","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-25","6.26"," 1805"," 1245","0.00","0.0","0",,"82","58","  350","  310","14.1","17.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-26","6.71"," 1720"," 1332","0.00","0.0","0",,"84","59","  350","   10","14.1","17.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-27","6.49"," 2116"," 2217","0.00","0.0","0",,"84","56","   30","   40","16.1","19.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-28","4.92"," 2209"," 1503","0.00","0.0","0",,"80","54","  200","   10","12.1","16.1","    1",,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-29","6.93"," 0217"," 0216","0.00","0.0","0",,"70","57","  210","  220","14.1","17.9",,,,,,,,,"    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-30","4.92"," 1401"," 1358","0.01","0.0","0",,"69","54","  200","  190","13.0","17.0","    1",,,,,,,"    1","    1","    1",,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-08-31","4.92"," 1522"," 1454","0.00","0.0","0",,"69","52","  270","  230","10.1","14.1",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-09-01","6.04"," 1916"," 1916","0.00","0.0","0",,"73","50","   20","   20","17.9","21.0","    1",,,,,,,"    1",,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-09-02","6.93"," 1800"," 1759","0.00","0.0","0",,"71","56","  350","  340","15.0","17.9",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-09-03","10.96"," 0819"," 1528","0.00","0.0","0",,"82","53","   10","  360","16.1","19.9","    1",,,,,"    1",,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-09-04","3.80"," 0005"," 0003","0.00","0.0","0",,"83","52","   10","   10","10.1","13.0",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2011-09-05","3.80"," 1941"," 1214","0.00","0.0","0",,"82","54","   10","  290","8.1","12.1",,,,,,,,,,,,,,
